amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,is_night,log_amount,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
131.26,19,0,0,57,2,51,0,0,4.8847696822465165,False,True,False,False
16.55,15,0,0,49,4,34,0,0,2.865053949911875,True,False,False,False
77.71,6,0,0,38,2,41,0,0,4.3657702121543585,False,False,False,True
6.08,6,0,0,77,3,48,0,0,1.9572739077056285,False,False,False,False
14.73,17,0,0,85,2,37,0,0,2.7555697170701863,True,False,False,False
91.03,17,0,0,37,0,46,0,0,4.522114610850766,True,False,False,False
25.63,1,0,0,39,3,45,0,1,3.282038399825841,True,False,False,False
150.89,14,0,0,79,2,31,0,0,5.023156574649928,False,False,False,False
210.5,13,0,0,77,0,59,0,0,5.354224998486333,True,False,False,False
290.23,17,0,0,96,2,43,0,0,5.674113332994153,False,False,False,True
40.2,8,0,0,71,2,58,0,0,3.7184382563554808,False,True,False,False
32.99,13,0,0,69,2,61,0,0,3.5260663637080247,False,False,False,True
19.88,4,0,1,99,1,28,0,1,3.038791763014438,False,True,False,False
182.12,10,1,0,88,2,33,0,0,5.210141675644311,False,True,False,False
220.64,7,0,0,39,2,53,0,0,5.401054443999149,True,False,False,False
5.78,4,1,0,45,3,46,0,1,1.9139771019523042,True,False,False,False
495.39,10,0,0,60,2,44,0,0,6.207361908083219,False,False,False,False
9.61,4,0,0,94,2,46,0,1,2.3617969526258915,False,False,True,False
140.28,16,0,0,49,4,45,0,0,4.9507437368556495,False,False,False,True
222.24,21,0,0,68,3,49,0,0,5.408247425920233,False,False,False,False
368.59,3,0,1,25,3,44,1,1,5.912394283124445,False,False,False,False
225.37,14,1,0,66,1,28,0,0,5.422170828715035,False,False,False,True
291.26,18,0,0,83,0,62,0,0,5.677643817046507,False,False,False,True
74.64,21,0,0,57,4,25,0,0,4.325985243790257,False,True,False,False
303.56,1,0,0,56,1,66,0,1,5.718868112074242,False,False,True,False
15.03,23,0,0,90,5,60,0,1,2.7744619666214616,True,False,False,False
405.37,16,1,0,49,1,21,0,0,6.007264074641886,False,False,True,False
142.77,11,0,0,64,4,69,0,0,4.9682148004345015,False,False,True,False
305.98,23,0,0,82,2,29,0,1,5.726782598885262,True,False,False,False
108.37,16,0,0,99,2,49,0,0,4.694736629347134,False,False,True,False
185.7,9,0,0,88,0,29,0,0,5.2295030505476765,False,False,False,False
134.53,17,0,0,43,3,68,0,0,4.909193018027924,False,False,False,False
236.74,18,1,0,52,3,42,0,0,5.4711776395524785,True,False,False,False
15.33,17,1,0,98,2,41,0,0,2.7930039069823738,True,False,False,False
11.21,12,0,0,66,1,37,0,0,2.502255288122613,False,False,False,True
51.09,13,0,0,74,1,67,0,0,3.9529729917571004,False,False,False,True
31.29,23,0,0,72,0,59,0,1,3.4747575847701837,False,False,True,False
369.73,15,0,0,81,0,24,0,0,5.915474034856298,False,False,True,False
44.54,17,0,0,33,2,49,0,0,3.8185910606355935,True,False,False,False
670.34,17,0,0,54,2,68,0,0,6.509275715047685,False,False,True,False
73.95,15,0,0,42,0,23,0,0,4.316821224548606,False,True,False,False
36.19,16,0,0,69,2,36,0,0,3.6160399079369787,False,False,False,False
280.66,6,0,0,90,0,69,0,0,5.640700669769904,False,False,True,False
193.5,11,0,0,35,0,35,0,0,5.270432163058501,False,False,True,False
124.12,1,0,0,96,4,29,0,1,4.829273276797001,False,False,False,True
145.89,9,0,0,91,2,60,0,0,4.989684007343324,False,True,False,False
228.62,4,0,0,39,1,64,0,1,5.436425768665666,False,False,True,False
46.68,20,0,0,64,1,54,0,0,3.8645120227570944,False,False,False,False
1009.55,2,0,0,37,0,27,1,1,6.918250016074778,False,False,True,False
662.52,18,0,0,57,3,40,0,0,6.497558996498071,True,False,False,False
189.14,12,0,0,26,1,35,0,0,5.247760642930884,False,True,False,False
40.06,11,0,0,58,1,38,0,0,3.7150344115907874,False,False,True,False
205.23,2,0,0,40,4,64,0,1,5.328992050815955,False,True,False,False
13.49,5,1,0,38,6,30,1,0,2.673458756332591,False,False,True,False
5.6,13,0,0,70,4,19,0,0,1.8870696490323797,False,False,False,False
53.64,3,0,0,74,1,19,0,1,4.0007662152625345,False,False,False,False
111.79,12,0,0,29,2,35,0,0,4.725527682651825,False,True,False,False
364.86,18,0,0,67,2,52,0,0,5.902250746563152,False,False,False,True
233.8,17,0,0,42,2,65,0,0,5.458734087953942,False,False,False,True
244.36,2,0,1,72,2,51,0,1,5.5027265198059965,True,False,False,False
99.76,19,0,0,88,1,58,0,0,4.61274145148441,False,False,False,True
76.42,5,0,0,50,5,27,0,0,4.349245145149502,False,True,False,False
83.46,15,0,0,98,1,54,0,0,4.436278049505797,False,False,False,True
790.93,19,0,0,94,4,49,0,0,6.67447300406996,True,False,False,False
7.37,23,0,0,38,3,42,0,1,2.124653884501384,False,False,True,False
363.18,2,0,0,90,1,41,0,1,5.897648250903697,False,False,False,True
155.58,11,0,0,85,2,38,0,0,5.053567061479768,False,True,False,False
103.92,18,0,0,97,0,62,0,0,4.653198154998673,False,True,False,False
232.55,18,1,0,45,3,56,0,0,5.453396186948117,True,False,False,False
120.03,23,0,0,79,2,51,0,1,4.7960384487505126,True,False,False,False
372.04,3,0,0,26,1,43,0,1,5.921685652500066,False,False,False,False
415.73,0,0,0,27,3,59,0,1,6.032438530077408,False,False,False,False
98.59,1,0,0,37,2,56,0,1,4.601061757943548,False,False,False,False
58.34,12,0,0,45,2,22,0,0,4.083283614862676,False,False,True,False
161.52,12,0,0,57,2,23,0,0,5.090801071119526,False,True,False,False
438.22,1,0,1,44,0,49,0,1,6.085000426499147,False,False,False,False
42.58,18,0,0,42,1,58,0,0,3.774598329516474,False,True,False,False
175.58,21,0,0,62,3,49,0,0,5.173774031473436,True,False,False,False
179.73,23,0,0,49,3,25,0,1,5.1970042048475475,False,False,True,False
237.77,15,0,0,62,0,35,0,0,5.475500745485868,True,False,False,False
25.39,11,0,0,39,3,18,0,0,3.2729851505152325,False,True,False,False
226.47,0,0,0,53,2,41,0,1,5.42701836156377,False,False,False,False
431.51,8,0,0,88,2,64,0,0,6.069605447491922,True,False,False,False
35.65,16,0,0,56,2,34,0,0,3.6014134283326604,False,False,False,True
48.82,9,0,0,96,3,35,0,0,3.9084165098340344,False,False,True,False
639.75,17,0,0,67,0,37,0,0,6.462639365244181,False,True,False,False
35.94,18,0,0,37,1,43,0,0,3.609294974771094,False,False,False,False
346.82,6,1,0,49,2,67,0,0,5.851685104579697,True,False,False,False
122.01,18,0,0,73,4,47,0,0,4.8122656528806935,False,False,True,False
51.12,23,1,0,32,3,54,0,1,3.953548752256644,False,False,False,False
368.28,14,0,0,52,2,44,0,0,5.91155516387968,True,False,False,False
106.08,8,0,0,35,3,56,0,0,4.673576218652152,False,True,False,False
130.18,9,0,0,79,1,40,0,0,4.876570425865589,False,False,False,True
80.12,22,0,0,34,1,43,0,1,4.395929539842873,False,False,False,True
161.79,19,1,0,83,3,22,0,0,5.092461026620419,False,True,False,False
32.14,19,0,0,89,4,31,0,0,3.500741011998417,False,False,True,False
89.29,3,0,0,29,3,52,0,1,4.503026712319388,False,True,False,False
627.69,5,0,0,44,2,49,0,0,6.443638289425074,True,False,False,False
53.75,3,0,0,29,2,62,0,1,4.00277736869661,False,False,True,False
192.47,4,0,0,91,2,21,0,1,5.265122461690396,False,False,False,True
70.8,8,1,0,54,3,39,0,0,4.273884476054178,True,False,False,False
267.28,11,0,0,58,3,66,0,0,5.592031211231537,False,False,False,False
25.25,22,0,0,25,3,50,0,1,3.2676659890376327,False,False,False,False
630.11,7,0,1,51,1,30,0,0,6.447480173814047,False,False,False,False
108.86,20,0,0,87,9,25,0,0,4.699206827914474,False,False,False,True
48.47,4,0,0,58,4,55,0,1,3.901366425239617,False,True,False,False
13.74,10,0,0,56,1,63,0,0,2.6905648867611904,False,False,True,False
33.49,22,0,0,95,1,26,0,1,3.5406694269487495,False,False,False,True
132.03,10,0,0,70,2,61,0,0,4.890574666695814,True,False,False,False
73.98,12,1,0,92,0,45,0,0,4.317221411307766,True,False,False,False
317.77,13,0,0,81,2,18,0,0,5.764469839602284,False,False,False,False
101.46,7,0,0,46,3,32,0,0,4.629472478511056,False,False,True,False
51.47,17,0,1,53,2,24,0,0,3.9602415776986204,False,False,False,False
172.82,18,0,0,69,3,34,0,0,5.158020281009314,True,False,False,False
220.83,11,0,1,69,0,29,0,0,5.401911322758143,True,False,False,False
32.9,11,0,0,91,2,46,0,0,3.5234150143864045,False,True,False,False
33.02,17,0,0,45,3,31,0,0,3.5269485869677157,False,True,False,False
6.72,9,0,0,45,4,30,0,0,2.0438143640366846,False,True,False,False
240.0,6,0,0,84,6,49,0,0,5.484796933490655,False,False,False,False
196.21,17,0,1,53,1,59,0,0,5.284269150821977,False,False,True,False
115.86,11,1,0,57,2,42,0,0,4.760976637126291,False,True,False,False
334.62,13,0,0,63,0,44,0,0,5.815979567573016,False,False,False,True
294.88,14,0,1,86,2,41,0,0,5.689953966719667,False,True,False,False
158.46,15,1,0,95,2,30,0,0,5.07179310707435,False,False,False,False
364.86,1,1,0,69,1,46,0,1,5.902250746563152,False,False,True,False
41.48,17,0,0,82,2,47,0,0,3.749033376933683,False,True,False,False
21.36,11,0,0,97,1,44,0,0,3.1072736482868986,False,False,True,False
56.59,15,0,0,25,3,24,0,0,4.053348941518581,False,False,False,True
10.58,12,0,0,35,1,30,0,0,2.449279472144849,True,False,False,False
136.35,19,0,0,56,2,24,0,0,4.922532412541283,False,False,True,False
496.51,16,0,0,98,0,52,0,0,6.209615656899148,False,True,False,False
7.22,17,0,0,73,0,23,0,0,2.1065702090680882,False,False,False,False
23.44,2,0,0,54,3,39,0,1,3.1962211343033946,False,False,False,False
108.33,22,0,0,84,3,31,0,1,4.694370831446394,False,False,False,False
488.92,9,0,0,34,1,38,0,0,6.194242112469319,False,False,False,False
68.4,0,0,0,45,2,35,0,1,4.239886867512759,False,False,True,False
127.39,5,0,0,30,1,65,0,0,4.855072506602992,False,False,False,False
7.64,2,0,0,62,6,46,0,1,2.1564025828159643,True,False,False,False
28.9,18,1,0,82,2,43,0,0,3.3978584803966405,False,False,False,True
776.66,3,1,0,32,4,56,1,1,6.656289410663339,False,False,True,False
604.04,19,0,0,94,5,54,0,0,6.405294571547774,False,False,True,False
0.89,22,0,0,87,4,67,0,1,0.636576829071551,False,False,False,False
545.88,2,0,0,58,2,62,0,1,6.304229399927226,False,False,False,False
183.46,7,0,0,73,1,53,0,0,5.217432637807573,False,False,True,False
364.38,7,0,0,64,1,45,0,0,5.900937907908424,False,False,False,False
109.17,6,0,0,53,4,28,0,0,4.702024627351974,False,False,False,False
130.47,1,0,0,33,4,34,0,1,4.878778688708513,False,False,False,False
120.8,20,0,0,45,2,29,0,0,4.802380355275797,False,False,False,False
197.86,5,1,0,56,3,45,0,0,5.292601059551927,False,False,False,False
27.08,15,0,0,96,2,41,0,0,3.3350575791576103,False,True,False,False
5.48,9,0,0,79,2,48,0,0,1.8687205103641833,False,True,False,False
66.25,3,0,0,67,3,54,0,1,4.208417018481948,False,True,False,False
219.55,12,0,0,34,0,66,0,0,5.396124426550949,False,False,True,False
40.58,9,0,0,73,2,46,0,0,3.727619282429867,False,False,False,True
201.44,20,1,0,37,4,22,0,0,5.310443546345877,False,False,True,False
630.65,13,0,0,65,3,52,0,0,6.448335443276046,False,True,False,False
17.75,8,0,0,55,3,30,0,0,2.9311937524164198,False,False,True,False
200.98,10,0,0,56,4,68,0,0,5.308168682598411,False,False,False,True
105.58,22,0,0,69,1,62,0,1,4.668895876868636,False,False,False,False
364.69,17,0,0,37,3,26,0,0,5.901785979963302,True,False,False,False
35.1,10,0,0,49,3,48,0,0,3.586292865338835,False,True,False,False
212.34,16,0,0,92,1,40,0,0,5.362887137197337,False,True,False,False
327.76,1,0,0,39,2,33,0,1,5.795328001280299,False,False,False,True
520.82,2,0,0,88,3,37,0,1,6.257322700829729,False,False,False,False
206.93,10,0,0,84,1,64,0,0,5.337201484598003,False,False,False,False
123.75,17,0,1,32,1,25,0,0,4.826311734631628,True,False,False,False
173.15,2,0,0,98,5,65,0,1,5.159916996812011,False,False,False,False
365.73,14,0,0,41,2,34,0,0,5.904625882475441,False,False,False,True
152.17,10,1,0,29,3,67,0,0,5.031548415676463,False,False,False,False
5.55,10,0,0,37,3,36,0,0,1.8794650496471605,False,False,False,True
481.12,19,0,0,45,1,60,0,0,6.178193045720143,False,True,False,False
210.54,10,0,0,68,1,54,0,0,5.354414105899907,False,True,False,False
203.15,18,0,0,77,1,62,0,0,5.318855017765585,False,True,False,False
43.73,0,1,0,52,0,44,0,1,3.8006444174447567,False,False,True,False
193.6,4,0,0,90,1,32,0,1,5.270946169751904,False,True,False,False
90.12,9,0,0,45,3,41,0,0,4.512177319138927,False,False,False,True
189.6,9,0,0,81,2,22,0,0,5.250176991220101,True,False,False,False
20.29,13,0,1,79,1,64,0,0,3.058237478905388,False,False,False,False
193.05,1,0,0,26,1,55,0,1,5.268115857814915,False,True,False,False
1339.51,3,0,0,89,0,26,0,1,7.20080541755121,False,False,True,False
8.89,1,0,0,27,1,42,0,1,2.2915241456346207,False,False,True,False
680.38,17,0,0,83,3,32,0,0,6.524120153460622,False,False,False,True
94.03,12,1,0,87,2,61,0,0,4.5541926312232235,True,False,False,False
368.29,18,0,0,29,4,44,0,0,5.911582243235735,False,True,False,False
274.51,4,0,0,90,2,62,0,1,5.618623925574879,False,True,False,False
150.67,19,0,0,42,3,23,0,0,5.021707108063305,False,False,True,False
241.4,1,0,0,33,3,56,0,1,5.490589254195159,False,False,False,True
379.43,10,0,0,46,0,33,0,0,5.941302191914918,False,False,True,False
93.2,17,0,0,52,3,68,0,0,4.545420181582317,False,False,True,False
71.29,5,0,0,84,1,46,0,0,4.280685807012206,True,False,False,False
198.25,22,0,0,36,1,50,0,1,5.294560317670324,False,False,False,True
296.9,9,0,0,61,0,35,0,0,5.696757859719236,True,False,False,False
258.6,21,0,0,66,6,53,0,0,5.559141984829935,False,False,False,True
287.74,22,0,0,78,3,58,0,1,5.665526629201668,False,True,False,False
102.95,16,0,0,66,3,18,0,0,4.643910014304022,False,False,False,False
306.51,21,1,0,91,4,30,0,0,5.728507607043001,False,False,False,False
23.05,10,0,0,80,2,23,0,0,3.1801349965517702,False,False,False,True
141.54,18,0,0,70,5,37,0,0,4.959622662073724,False,False,False,False
1.04,16,0,0,29,3,55,0,0,0.712949807856125,False,False,True,False
70.64,23,0,0,80,1,51,0,1,4.271653577192511,False,True,False,False
82.16,3,0,0,47,1,35,0,1,4.420766462989812,False,True,False,False
90.8,23,0,0,86,1,24,0,1,4.519612297626445,False,False,False,False
214.02,13,1,0,37,2,54,0,0,5.370731047057082,False,False,False,True
88.55,19,1,0,83,1,33,0,0,4.494797128506721,False,False,True,False
107.18,3,0,0,52,2,31,0,1,4.683796506443281,False,False,False,True
48.82,13,0,0,30,4,31,0,0,3.9084165098340344,False,False,False,False
84.1,3,0,0,85,3,21,0,1,4.443827035579329,False,True,False,False
46.41,5,0,0,85,1,31,0,0,3.8588331769140267,False,True,False,False
13.68,8,0,1,69,3,18,0,0,2.6864860231863696,False,False,False,True
166.49,20,0,1,36,2,50,0,0,5.120923647990379,True,False,False,False
198.59,11,0,0,59,8,25,0,0,5.2962652624219055,False,False,False,True
173.92,7,0,0,86,6,44,0,0,5.16432872654472,True,False,False,False
112.08,23,1,0,29,1,50,0,1,4.72809553282539,False,False,False,True
85.98,3,0,0,90,2,47,0,1,4.465678207169493,True,False,False,False
358.24,4,0,0,99,1,37,0,1,5.883990688802749,True,False,False,False
131.77,5,0,0,92,2,23,0,0,4.8886183079078105,True,False,False,False
117.42,4,0,1,89,4,18,0,1,4.77423762710363,True,False,False,False
4.68,18,0,0,90,1,26,0,0,1.7369512327330598,False,False,True,False
75.13,7,0,0,65,1,49,0,0,4.332442405318121,True,False,False,False
86.1,8,0,0,51,2,50,0,0,4.467056883858457,True,False,False,False
91.6,14,0,0,29,4,35,0,0,4.528289141652134,False,True,False,False
156.22,3,0,0,29,1,54,0,1,5.057646098365611,False,False,True,False
137.29,8,0,0,37,5,36,0,0,4.929352929476567,True,False,False,False
168.53,6,0,0,33,1,50,0,0,5.133029902309862,False,False,False,False
260.58,7,0,0,72,3,22,0,0,5.566740164061006,False,False,True,False
301.78,14,0,0,56,2,29,0,0,5.713006469183733,False,True,False,False
227.93,18,0,0,60,0,18,0,0,5.433416279969651,False,False,False,True
560.3,14,1,0,39,1,23,0,0,6.330255521948153,False,True,False,False
3.31,4,1,0,33,1,34,0,1,1.4609379041156565,False,True,False,False
39.22,18,0,0,40,3,25,0,0,3.6943643843445058,False,False,True,False
1.37,6,0,0,30,0,22,0,0,0.8628899551470398,False,False,True,False
187.67,5,0,0,96,2,52,0,0,5.239999457223521,False,False,False,False
410.95,18,0,0,57,0,45,0,0,6.020901982761599,False,False,False,False
50.23,16,0,0,66,1,32,0,0,3.936325297951111,False,False,True,False
471.2,9,0,0,83,2,45,0,0,6.157402624651413,False,False,True,False
11.19,18,0,0,60,4,41,0,0,2.5006159434931803,False,False,True,False
490.45,10,0,0,58,1,43,0,0,6.197360205012639,False,False,False,True
77.99,14,0,0,26,1,25,0,0,4.369321262176328,False,True,False,False
19.25,9,0,0,37,1,52,0,0,3.0081547935525483,False,False,False,False
119.75,10,0,0,67,1,33,0,0,4.793722292532682,False,False,False,False
53.42,22,1,0,98,0,24,0,1,3.9967317333551002,True,False,False,False
60.35,2,0,0,81,4,34,0,1,4.116595171156921,False,False,False,True
66.09,2,0,0,31,1,68,0,1,4.206035001574797,False,False,True,False
292.44,17,0,1,83,2,52,0,0,5.6816731890681,False,False,True,False
139.45,10,0,0,83,3,48,0,0,4.944851553550253,False,False,False,True
67.13,19,0,0,75,1,24,0,0,4.221417644785577,False,False,False,False
169.64,21,0,1,27,2,68,0,0,5.139556074163095,False,False,True,False
226.68,17,0,0,51,2,20,0,0,5.427941134341542,True,False,False,False
57.3,14,0,0,78,2,35,0,0,4.065602093356446,False,False,False,False
96.06,6,0,0,88,1,44,0,0,4.57532934397707,False,True,False,False
23.4,9,0,0,58,2,34,0,0,3.1945831322991562,False,False,False,True
35.97,20,0,0,47,2,49,0,0,3.6101067729485403,False,False,False,False
205.73,22,0,0,72,1,28,0,1,5.331413594037226,False,True,False,False
36.04,19,0,0,79,6,29,0,0,3.6119984097779785,True,False,False,False
134.06,9,0,0,41,4,63,0,0,4.905719124146696,False,False,False,True
222.23,12,0,0,86,1,53,0,0,5.408202630077279,False,False,True,False
20.35,14,0,0,85,1,29,0,0,3.0610517396746335,False,False,True,False
150.79,22,0,1,85,2,29,0,1,5.022497986638768,False,True,False,False
53.36,17,0,0,68,1,37,0,0,3.995628589282943,False,False,False,False
593.08,22,0,0,95,3,59,0,1,6.38701399042877,True,False,False,False
118.94,3,0,0,27,5,20,1,1,4.786991617740363,False,True,False,False
295.17,19,0,0,97,2,48,0,0,5.69093361378729,True,False,False,False
143.82,16,0,0,91,1,22,0,0,4.975491591960675,True,False,False,False
7.99,2,1,0,32,3,37,1,1,2.196112848483529,True,False,False,False
180.51,20,0,0,50,0,57,0,0,5.201310748605886,False,False,False,True
544.36,20,0,1,39,2,60,0,0,6.30144612705453,False,True,False,False
165.66,1,0,0,29,3,64,0,1,5.115955808954061,False,False,False,True
307.85,3,0,0,37,2,59,0,1,5.732855722141908,False,False,False,False
388.07,0,0,0,36,1,18,0,1,5.96375927601576,False,False,False,False
46.6,14,0,0,87,5,28,0,0,3.8628327612373745,False,False,True,False
42.9,0,1,0,32,1,62,1,1,3.7819143200811256,False,False,True,False
169.94,5,0,0,98,3,58,0,0,5.141312617737872,False,False,True,False
95.29,6,0,0,58,3,53,0,0,4.567364471252192,False,False,False,False
329.71,18,0,0,96,1,48,0,0,5.80124185841777,True,False,False,False
414.51,11,1,0,46,2,41,0,0,6.029506681394576,True,False,False,False
78.49,0,0,0,74,6,32,0,1,4.375631227585021,False,True,False,False
48.66,6,0,0,36,1,19,0,0,3.9051997800800207,False,False,False,False
272.97,18,0,0,46,2,46,0,0,5.6130186113426115,False,False,True,False
57.84,12,0,1,82,1,58,0,0,4.074821895733237,False,False,False,False
311.3,11,1,1,43,3,39,0,0,5.7439642642890325,True,False,False,False
99.21,11,0,1,29,2,58,0,0,4.607267984070237,True,False,False,False
198.23,21,1,0,40,1,28,0,0,5.294459936220732,False,False,False,True
18.07,12,0,0,65,2,48,0,0,2.9481164196123277,False,False,False,True
176.0,13,0,1,98,0,37,0,0,5.176149732573829,False,True,False,False
108.19,21,0,1,43,3,60,0,0,4.6930894840259745,False,False,False,False
